day,title,summary,start,end,type,location,categories
Friday,"Mobile Well-being","Valeo & Start-ups : Boarding Ring, Nexperium, Neteera, LucieLabs, Nanomade, Ellcie Healthy, Swiss Custom Watches",14:45,17:00,"Partners Program",,"#industry\n#mobility"
Friday,"Making Smart Buildings Smarter","New sensors, new devices and software based on artificial intelligence algorithms can improve monitoring of building management systems.",14:50,15:20,Talks,"Stage 5",#smartcities
Friday,"Store Manager Cockpit","Retency / Netvibes",14:50,15:10,"Partners Program",,"#data\n#IoT"
Friday,"One to One: « New Immersive Experiences For Travellers »","Location: Lab Air France – N20",14:50,15:05,"Partners Program",,#mobility
Friday,"Is Tech Changing Our Relationship With Food?","How do we live the way we regard and consume food – the emphasis on bio and healthy dishes – with the popularity of take-out and prepared foods ordered via mobile phones or computers? Will we continue to cook? How will we transmit “savoir-faire” once food is either delivered to the home or the preparation automated in our kitchens? In a face-paced society will eating meals with family and friends continue to be important?",14:55,15:25,Talks,"Stage 2",#food&agribusiness
Friday,"Immersive Entertainment: Changing Your Point Of View","With VR getting more accessible for end users new opportunities are emerging for film directors and producers to better engage the viewers and offer them a new perspective. It’s nearly as if spectators can now be part of the story. How exactly is VR changing story telling and the way movies are being directed and produced?",14:55,15:25,Talks,"Stage 3",#entertainment
Friday,"AI Is Here: Is Your Business Ready?","The three core constituents of AI – data, computing power and cognitive science – offer enterprise a vast potential to develop.  But this potential must still  be fully understood and harnessed. How will AI disrupt how companies work? What must be done to adapt and move forward?
In partnership with Paris Fintech Forum.",14:55,15:25,Talks,"Stage 4","#artificialintelligence\n#finance&insurance"
Friday,"[VC Summit] Silicon Valley And The Rest Of The World: Can Europe and Asia Finally Compete?",,14:55,15:15,Talks,"Stage 6",#startupacademy
Friday,"Technology & Design",,14:55,15:25,Talks,"Stage 1",
Friday,"Building Apps for the Google Assistant.","Location: Booth G09",15:00,16:00,"Partners Program",,"#artificialintelligence\n#startupacademy"
Friday,"My interview with Emmanuel Macron","testimony by Zora YOUNSI.
Location: Talent Connect’s Stand – B13",15:00,15:20,"Partners Program",,"#peoplematter\n#positiveimpact\n#womenrock"
Friday,"Retail Experience – Pitch Competition","Location : Lab Cisco C12",15:00,15:00,"Partners Program",,"#IoT\n#smartcities\n#telco"
Friday,"Cyber Intelligence And Smart Soc","EY Experience Lab Session
EY Booth Main Stage",15:00,15:30,"Partners Program",,"#artificialintelligence\n#cybersecurity\n#data"
Friday,Demos,"Location : Lab PMU M12",15:00,16:20,"Partners Program",,#funfunfun
Friday,"Pitch The Camp Sur La Qualité De Vie","Location – Lab AccorHotels – M21",15:00,17:00,Pitches&Demos,,"#hospitality\n#marketing\n#peoplematter"
Friday,"Demo Day International","Location : Lab Orange M07",15:00,15:30,"Partners Program",,"#startupacademy\n#telco"
Friday,"Leverage Funds in Medtech","Leverage funds in medtech: intellectual property, one of the keys to success
INPI booth, Agora space (D 30)",15:00,15:30,"Partners Program",,"#health&wellbeing\n#positiveimpact\n#startupacademy"
Friday,"Startups Challenge Awards","Come and listen to each startup of our challenges in a 5min pitch, and vote for the best innovation
Les startups du Challenges HR Automation pitchent chacune 5 min, puis vote d’un jury composé de top managers de ManpowerGroup et du public présent sur le stand pour décerner un award par catégorie.",15:00,15:45,"Partners Program",,"#HR&talent\n#positiveimpact"
Friday,"Watch Out, Fintechs are Bursting","With:
Anais Raoux (Directrice, France Fintech)
Hugues Lebret (CEO, Compte Nickel)
Ninon Renaud (Les Echos) – Moderator",15:00,15:30,"Partners Program","Les Echos - Le Parisien","#finance&insurance\n#media"
Friday,"« Keynote Entrepreneur  50 PARTNERS »","Pierre Trémolière, associate 50 Partners
Arnaud Legrand, founder Energiency
Jérôme Masurel, co-founder
Location : Lab Vinci Energies M15",15:00,16:00,"Partners Program",,"#energy\n#industry"
Friday,"Start-up Pitch : Réalité Augmentée et Réalité Virtuelle – Créer de Nouvelles Expériences de Consommation de Contenus","With the participation of Marine Mario
Magic Xperience, Digital Immersion, Homido, JYC, Vrtuoz, Exsens, Sidemash
Location : Lab TF1 N12",15:00,16:00,"Partners Program",,"#AR&VR\n#entertainment\n#media"
Friday,"Introduction to the Messenger Platform","Messenger Platform connects you to over 1.2 billion people each month. Explore all the ways you can reach people and get them talking, and come see why bots mean business.
Alexandre Croiseaux",15:00,15:30,"Partners Program",,#marketing
Friday,"Presentation of Airbus DS Global Earth Observation Challenge","Location: Lab Airbus C07",15:00,15:10,"Partners Program",,"#nexttechs\n#positiveimpact\n#telco"
Friday,"Vocational Training Without Constraints","Vocational training without constraints.
Unow
Location: Booth P16 Hall 1",15:00,15:15,"Partners Program",,"#education\n#HR&talent"
Friday,"The Revolution For Hardware Availability","The revolution for hardware availability! Or how to be teleported anywhere in the world in less than 5 minutes
Expert Teleportation
Location: Booth P16 Hall 1
 ",15:00,15:30,"Partners Program",,"#education\n#nexttechs"
Friday,"Cognitive Learning & AI In 3D","« Cognitive learning & AI in 3D ».  
Kidscode 
Location: Booth P16 Hall &",15:00,15:50,"Partners Program",,"#artificialintelligence\n#education\n#nexttechs"
Friday,"Always on analytics (Demo)","Location: Stand KPMG-B24",15:00,16:00,"Partners Program",,"#b2bservices\n#data\n#hardware"
Friday,"Strategy, Customer & Operations","Location: Stand KPMG-B24
-Demand Driven SCM 2.0 -Industrie 4.0 -Expérience Client
-Industrie 4.0
-Expérience client",15:00,16:00,"Partners Program",,"#b2bservices\n#data\n#industry"
Friday,"LinkedIn x Crème de la Crème – Programme de Revearse Mentoring Dédié au CAC40","With : Thibault Gateclou-Marest/ LinkedIn Revearse Mentoring
Location : Lab Nextdoor C42",15:00,15:30,"Partners Program",,"#data\n#nexttechs"
Friday,"Energy Revolution Tech Talk : Drones","Location : Lab Engie M30",15:05,15:25,"Partners Program",,"#drones\n#energy"
Friday,"PITCH SESSION « Immersive Journey »","Location: Lab Air France – N20",15:05,16:10,"Partners Program",,"#AR&VR\n#startupacademy"
Friday,"Presentation of ActInSpace Start-up Creation Challenge","Location: Lab Airbus C07",15:10,15:20,"Partners Program",,"#nexttechs\n#startupacademy\n#telco"
Friday,"Why the Paris Agreement Requires Energy Game Changers","Climate change requires new breakthroughs in energy technologies beyond wind and solar. How can policies and public-private partnerships stimulate tech innovation and get us there?",15:20,15:35,Talks,"Stage 5","#energy\n#positiveimpact"
Friday,"Humanoid Robot Duo","Come meet RoboThespian and Socibot on the Arena. These famous life sized humanoid robots are actors and performers; they are designed for human interaction, they can inform and entertain you. They can even sing!",15:20,15:40,Happenings,"Discovery Arena","#artificialintelligence\n#funfunfun\n#robotics"
Friday,"Urban Farming","How will we feed people in urban areas in 2050 when 70% of the population live in a city? Does urban farming necessarily mean big industrialized farming? Could the miniaturization of farm machinery help encourage small and diverse farms?",15:25,15:45,Talks,"Stage 2","#food&agribusiness\n#robotics"
Friday,"When Will We See Mass Market Adoption of VR?","Major players are investing heavily in VR but consumer adoption has yet to match the industry’s enthusiasm. What hurdles need to be overcome to make VR scalable? ",15:25,15:55,Talks,"Stage 3","#AR&VR\n#entertainment\n#industry"
Friday,"Cobotics: When Humans And Robots Become Co-workers","The automation of factories is being aided by cobots, collaborative robots that can safely work side by side with humans. For example, sensors, on a robot, can detect a human so that the robot can stop and not hit a human crossing it's path on a factory floor.",15:25,15:55,Talks,"Stage 4","#industry\n#robotics"
Friday,"Value Creation and the Future of the Internet",,15:25,15:50,Talks,"Stage 1",
Friday,"Transform The Smartphone Challenge By Motorola, A Lenovo Company","Foster the technologies that will be at the heart of the next industrial revolution. And be part of it.Learn more about this award
Come and discover these pitching startups:
– Nativizely
– Project Ray",15:30,17:00,Pitches&Demos,Agora,"#hardware\n#IoT"
Friday,"Clos19 – The Art of Hosting","Location : Lab LVMH M20",15:30,16:00,"Partners Program",,"#lifestyle\n#luxury\n#retail&ecommerce"
Friday,"Datascience Challenge by DataScientest","Location: Talent Connect’s Stand – B13",15:30,16:30,,"Talent Connect","#HR&talent\n#peoplematter"
Friday,"Meet Recruitment Experts:  Advices, Interviews, Apply For Job Offers And Give Your Resume","With ManpowerGroup’s recruitment experts.
Location: Talent Connect’s Stand – B13",15:30,18:30,,"Talent Connect","#HR&talent\n#peoplematter"
Friday,"Blockchain: be curious! Understanding and experimenting","A new technology that might trigger the next massive disruption of business models, business ecosystems and transactions, everyone is talking about blockchain… But what could blockchain really change for companies? MEDEF and the Boston Consulting Group will present the main conclusions of the white paper « Blockchain: be curious! Understanding and experimenting.
With:
Christian POYAU, President of MEDEF’s Digital Transformation CommissionNicolas HARLE, Senior Partner and Managing Director at The Boston Consulting Group
Location: Lab BNP Paribas – C16",15:30,16:00,"Partners Program",,"#artificialintelligence\n#finance&insurance"
Friday,"The Future Of Payments/Retails","EY Convergence Lab Revisited – PaymentsRapid advancements in technology are changing the way consumers and corporates in all industries pay and get paid. The payment product, the infrastructure and storage of payments are all being disrupted. These disruptions in the payments ecosystem have a wide impact on both providers and users of payment services. The changes also create opportunities for replacing old with new convergent institutions that capture their share of the future revenue pool in payments, particularly for retail and media & entertainment players.
Caroline Das-Monfrais, David Naim
EY Booth Main Stage",15:30,16:00,"Partners Program",,"#blockchain\n#retail&ecommerce"
Friday,"Energy Revolution Tech Talks : winner of the IoT Challenge","Location : Lab Engie M30",15:30,16:00,"Partners Program",,#IoT
Friday,"Presentation of C-Radar","C-Radar and INPI data: presentation of the BtoB C-Radar predictive sales and marketing platform
INPI booth, Open Data space (D 30)
Christian Frisch, CEO, co founder, C-Radar",15:30,16:00,"Partners Program",,"#artificialintelligence\n#data\n#marketing"
Friday,"Mobile well-being","Valeo & Start-ups : Boarding Ring, Nexperium, Neteera, LucieLabs, Nanomade, Ellcie Healthy, Swiss Custom Watches",15:30,17:00,"Partners Program",,"#industry\n#mobility"
Friday,"Predictive Maintenance, when companies technological goals challenge machine learning research","Stephan Clemençon (enseignant-chercheur, Telecom Paris)",15:30,15:50,"Partners Program",,"#b2bservices\n#data\n#IoT\n#peoplematter"
Friday,"How will the Press Media Business be in 2050?","With:
Bruno Patino (Directeur de l’école de journalisme de Sciences Po)
Marion Moreau (Sigfox) – Moderator",15:30,15:45,"Partners Program","Les Echos - Le Parisien","#2050\n#media"
Friday,"Pitchs startups – AI","Location; Lab Carrefour – N16",15:30,16:15,"Partners Program",,"#artificialintelligence\n#retail&ecommerce\n#startupacademy"
